task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
MountainCar-v0,kahkm_nlms,kahkm_association,1,0.014852798953489316,0.0,0.9781789043771267,0.0,0.036725798928752815,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,10,0.4467615077723085,0.0,0.3577889331369497,0.0,0.041450922914873435,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,20,0.7803984467789733,0.0,-0.09404268370763269,0.0,0.04123223493626813,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,5,0.20025106478705273,0.0,0.7086325519016431,0.0,0.10397778300419896,0.0,1
MountainCar-v0,kahkm_nlms,kahkm_association,50,1.4886586737004537,0.0,-1.05116557541576,0.0,0.19805595931760941,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.014623607584461467,0.0,0.9785156225132272,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.4468217774144229,0.0,0.3577022966866549,0.0,7.771561172376096e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.7811099183499388,0.0,-0.0950400976185568,0.0,5.551115123125783e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.1968318890389526,0.0,0.7136074893052625,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kahkm_nlms_simplex_project_each_step,kahkm_association,50,1.633062634230188,0.0,-1.2501342429989157,0.0,4.440892098500626e-16,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,1,0.14474794336951977,0.0,0.8064763983447114,0.0,0.03251936430109741,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,10,0.6498830803141575,0.0,0.13903556609521406,0.0,0.05365861491861437,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,20,0.8244180388258916,0.0,-0.08534437195461986,0.0,0.05050368043835462,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,5,0.43689257011326316,0.0,0.4187278419766821,0.0,0.08543162667400248,0.0,1
MountainCar-v0,kmeans_distance_nlms,own_association,50,0.9124714008627085,0.0,-0.19525906964205708,0.0,0.01239598551255034,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,1,0.4042396723988197,0.0,0.5699461433229784,0.0,2.220446049250313e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,10,0.9235287740459698,0.0,0.022447928016264718,0.0,9.992007221626409e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,20,1.0003031814444847,0.0,-0.05370905358098277,0.0,1.5543122344752192e-15,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,5,0.7864654264863604,0.0,0.1654536046815296,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kmeans_hard_nlms,own_association,50,1.2382320380604277,0.0,-0.2937274061399502,0.0,1.887379141862766e-15,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,1,0.0009072313174756776,0.0,0.9957157518217771,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,10,0.10087990982627147,0.0,0.5494328700979421,0.0,0.0011227767104681962,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,20,0.3930188031283932,0.0,-0.6458539571195232,0.0,4.440892098500626e-15,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,5,0.02409329499293931,0.0,0.8889609318253635,0.0,0.0004522163464605948,0.0,1
MountainCar-v0,kmeans_rbf_nlms,own_association,50,2.83369250164687,0.0,-9.02705003133114,0.0,0.04149726094275729,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,1,5.310828076352799e-05,0.0,0.9999219755901539,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,10,0.06407204765204721,0.0,0.9078976649445539,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,20,0.2235452088251906,0.0,0.6866113698681386,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,5,0.009099549049899208,0.0,0.9867600584879068,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_dmd,kahkm_association_of_predicted_state,50,0.7870167577520204,0.0,-0.0844001444357263,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,1,4.0949905078706504e-05,0.0,0.9999398381545951,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,10,0.05379652272519218,0.0,0.922668534213839,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,20,0.28670409364571103,0.0,0.5980687591873748,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,5,0.006854739315027193,0.0,0.9900262807405152,0.0,6.661338147750939e-16,0.0,1
MountainCar-v0,state_edmd_poly2,kahkm_association_of_predicted_state,50,0.7616189951413076,0.0,-0.04940554340325476,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,1,2.094685348985902e-05,0.0,0.9999692257806471,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,10,0.035341785743268336,0.0,0.9491968633551189,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,20,0.19946719330390467,0.0,0.7203664046558007,0.0,9.992007221626409e-16,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,5,0.003589518651266157,0.0,0.9947772118443762,0.0,8.881784197001252e-16,0.0,1
MountainCar-v0,state_edmd_poly3,kahkm_association_of_predicted_state,50,1.8885374066864815,0.0,-1.602143113740878,0.0,2.3314683517128287e-15,0.0,1
