method,horizon,metric_space,relative_error,association_r2,simplex_violation,task
kahkm_nlms,1,kahkm_association,0.4246722972381409,0.45361464845797195,0.11911957379631719,CartPole-v1
kahkm_nlms_simplex_project_each_step,1,kahkm_association,0.4185995930455635,0.4614278178986231,7.771561172376096e-16,CartPole-v1
kmeans_hard_nlms,1,own_association,0.7332146724174652,0.17046841528078693,2.220446049250313e-16,CartPole-v1
kmeans_distance_nlms,1,own_association,0.26248099316243123,0.511125938711643,0.016440526704293145,CartPole-v1
kmeans_rbf_nlms,1,own_association,0.05275579881225073,0.18751955645752827,1.1102230246251565e-15,CartPole-v1
state_dmd,1,kahkm_association_of_predicted_state,0.919091288539292,-0.1825071238544984,8.881784197001252e-16,CartPole-v1
state_edmd_poly2,1,kahkm_association_of_predicted_state,0.9015267368595963,-0.1599084900217691,7.771561172376096e-16,CartPole-v1
state_edmd_poly3,1,kahkm_association_of_predicted_state,0.7485488832629112,0.03691352747069343,9.992007221626409e-16,CartPole-v1
kahkm_nlms,5,kahkm_association,0.44329006324142184,0.42976076079861936,0.06225464830487073,CartPole-v1
kahkm_nlms_simplex_project_each_step,5,kahkm_association,0.4379887265937457,0.4365802914567538,7.771561172376096e-16,CartPole-v1
kmeans_hard_nlms,5,own_association,0.8642680845046702,0.021911734226894075,5.551115123125783e-16,CartPole-v1
kmeans_distance_nlms,5,own_association,0.3028849250889947,0.4361757917859266,0.013738265533678542,CartPole-v1
kmeans_rbf_nlms,5,own_association,0.050521465681149874,0.2188302882417842,1.9984014443252818e-15,CartPole-v1
state_dmd,5,kahkm_association_of_predicted_state,1.0240430979790651,-0.31730802362465793,8.881784197001252e-16,CartPole-v1
state_edmd_poly2,5,kahkm_association_of_predicted_state,1.0319562752553795,-0.32748737246166004,7.771561172376096e-16,CartPole-v1
state_edmd_poly3,5,kahkm_association_of_predicted_state,1.061571026063578,-0.3655831800836964,8.881784197001252e-16,CartPole-v1
kahkm_nlms,10,kahkm_association,0.3611361213285544,0.5360329723207167,0.04454834602205916,CartPole-v1
kahkm_nlms_simplex_project_each_step,10,kahkm_association,0.36214017058395537,0.5347430272801645,5.551115123125783e-16,CartPole-v1
kmeans_hard_nlms,10,own_association,0.9128050357030201,-0.03320828506955387,9.992007221626409e-16,CartPole-v1
kmeans_distance_nlms,10,own_association,0.33914979902614134,0.36390770271199646,0.001071469371569266,CartPole-v1
kmeans_rbf_nlms,10,own_association,0.05005007203655029,0.2295778475688406,3.552713678800501e-15,CartPole-v1
state_dmd,10,kahkm_association_of_predicted_state,1.0881393791560023,-0.3979792206620032,9.992007221626409e-16,CartPole-v1
state_edmd_poly2,10,kahkm_association_of_predicted_state,1.0867093490740525,-0.39614199982634335,9.992007221626409e-16,CartPole-v1
state_edmd_poly3,10,kahkm_association_of_predicted_state,1.1262594203735168,-0.44695366872783704,9.992007221626409e-16,CartPole-v1
kahkm_nlms,20,kahkm_association,0.4331194849226026,0.44521813014620837,0.04615359614190522,CartPole-v1
kahkm_nlms_simplex_project_each_step,20,kahkm_association,0.43414890341931067,0.44389955008147675,6.661338147750939e-16,CartPole-v1
kmeans_hard_nlms,20,own_association,0.9578857144346048,-0.0843713155434973,1.6653345369377348e-15,CartPole-v1
kmeans_distance_nlms,20,own_association,0.3883366688171902,0.2618600059193409,0.006406838035791521,CartPole-v1
kmeans_rbf_nlms,20,own_association,0.05076683915244002,0.23061517148340693,5.329070518200751e-15,CartPole-v1
state_dmd,20,kahkm_association_of_predicted_state,1.1072546305354956,-0.41828021069641474,8.881784197001252e-16,CartPole-v1
state_edmd_poly2,20,kahkm_association_of_predicted_state,1.1035120250731438,-0.41348631494984134,9.992007221626409e-16,CartPole-v1
state_edmd_poly3,20,kahkm_association_of_predicted_state,1.1052408442203427,-0.4157007558893744,8.881784197001252e-16,CartPole-v1
kahkm_nlms,50,kahkm_association,0.5879650677179766,0.24991008236151224,0.056338906325163356,CartPole-v1
kahkm_nlms_simplex_project_each_step,50,kahkm_association,0.590967228596364,0.24608010889940302,6.661338147750939e-16,CartPole-v1
kmeans_hard_nlms,50,own_association,0.9370009854308534,-0.06207421636332011,3.774758283725532e-15,CartPole-v1
kmeans_distance_nlms,50,own_association,0.4598414893985537,0.1109001509882841,0.00569331416206307,CartPole-v1
kmeans_rbf_nlms,50,own_association,0.05146235412635757,0.2389996590759751,1.199040866595169e-14,CartPole-v1
state_dmd,50,kahkm_association_of_predicted_state,1.051535553140658,-0.3414848258086449,7.771561172376096e-16,CartPole-v1
state_edmd_poly2,50,kahkm_association_of_predicted_state,1.0547869047140874,-0.3456327015377132,8.881784197001252e-16,CartPole-v1
state_edmd_poly3,50,kahkm_association_of_predicted_state,1.0710509766960299,-0.36638141108392963,7.771561172376096e-16,CartPole-v1
